Id,course,date,RaceTime,Race,position,horsename,price,trainer,jockey,Comments
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,9,Jurby,100,G P Cromwell,J G Gilligan,"in rear, hampered and stumbled on landing and unseated rider at 3rd"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,10,Kristian Goingwel,22,O McKiernan,B Browne,"soon mid-division, slightly hampered 1st, jumped right at 3rd, mistake 6th, ridden in 6th 3 out, weakened"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,11,Moyode Lady,80,J A Nash,S OCallaghan,"rear of mid-division, ridden 3 out, no impression"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,12,Norwigi,4,E Bolger,M P Walsh,"rear of mid-division on outer, pushed along in rear at 9th, no impression, never a factor"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,1,School Lane,6,L Lennon,Sam Ewing,"mid-division, closer in 5th at halfway, ridden in 4th before 2 out, went 2nd before last, led after last, strongly pressed close home, stayed on well under pressure"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,3,Spare Brakes,20,R Tyner,S Fitzgerald,"led, slight mistake 1st, took keen hold, went clear travelling well 2 out, ridden and strongly pressed approaching last, headed after last, dropped to 3rd close home, kept on same pace"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,5,Super Citizen,14,E M OSullivan,J C Canavan,"soon mid-division, closer in 5th on outer 3 out, soon ridden, kept on one pace"
44576137,Fairyhouse (IRE),15-Jan-22,12:15,Follow Fairyhouse On Social Media Handicap Chase,8,Touch Of Oscar,28,M Hourigan,M M McDonagh,"in rear, ridden and no impression from 3 out, never a factor"
44576138,Fairyhouse (IRE),15-Jan-22,12:50,Easter Festival 16-18 April Hurdle,5,Annamix (FR),3.333333333,W P Mullins,P Townend,"led, joined from 6th, ridden and headed entering straight, weakened from 2 out"
44576138,Fairyhouse (IRE),15-Jan-22,12:50,Easter Festival 16-18 April Hurdle,1,Autumn Evening,3.5,Mrs J Harrington,S F OKeeffe,"tracked leaders in 3rd, went 2nd entering straight, ridden to lead 2 out, clear at last, stayed on well run-in"
44576138,Fairyhouse (IRE),15-Jan-22,12:50,Easter Festival 16-18 April Hurdle,4,Daly Tiger (FR),2.75,N Meade,E Walsh,"tracked leaders disputing 4th, dropped to last and pushed along at halfway, ridden in 3rd entering straight, no impression on leaders in 3rd before last, 4th inside final furlong"
44576138,Fairyhouse (IRE),15-Jan-22,12:50,Easter Festival 16-18 April Hurdle,2,Indigo Breeze (FR),2.25,G Elliott,D N Russell,"tracked leaders disputing 4th, went 4th at halfway, briefly short of room before 2 out, pushed along in 4th when mistake 2 out, ridden to go 2nd at last, kept on well without reaching winner inside final furlong"
44576138,Fairyhouse (IRE),15-Jan-22,12:50,Easter Festival 16-18 April Hurdle,3,Top Moon (FR),12,Joseph P OBrien,M P Walsh,"tracked leader in 2nd, slight mistakes 1st and 3rd, headway to dispute lead 6th, led entering straight, ridden and headed 2 out, soon 3rd and no impression on leaders, kept on one pace"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,12,A Dublin Job,80,S K Ryder,B Browne,"always behind, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,4,Bold Approach,6,B W Duke,D E Mullins,"tracked leaders, headway to dispute 2nd before 2 out, steadied into 3rd and mistake 2 out, soon ridden and no impression on leaders, 4th close home"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,14,Clancys Spirit,150,Gearoid Brouder,G P Brouder,"mid-division and off pace, no impression from 4 out, weakened"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,7,Hard Rain,100,James Dullea,J S McGarvey,"mid-division and off pace, 7th and mistake 3 out, soon no impression, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,9,He Aint Heavy,150,Francis J Flood,S F OKeeffe,"mid-division and off pace, moderate 10th 3 out, no impression, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,1,Innovated,4,H de Bromhead,Rachael Blackmore,"tracked leader in 2nd early, led from 3rd and made rest, slight mistake 5th, pushed along entering straight, ridden 2 out, mistake at last, stayed on well under pressure inside final furlong"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,16,Kanturk Touch,28,M Winters,S D Torrens,"always behind, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,13,Kerrytown Rock,300,P J Rothwell,J P OSullivan,"always behind, ran around approaching 1st and mistake, no impression from 4 out, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,15,Redwood Queen,125,N C Kelly,J M Moore,"always behind, mistakes, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,3,Rodney Bay,50,Joseph Murray,Daniel Joseph Hand,"tracked leaders, ridden in 4th before 2 out, soon no impression on leaders, kept on without threatening in 3rd close home"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,10,Rose Of Borris,200,J J Hanlon,M J Molloy,"towards rear, no impression from 4 out, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,5,Run For Pat,3,G Elliott,J W Kennedy,"led early, headed 3rd, ridden and dropped to 5th entering straight, soon no impression"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,11,Sundrenched,25,J J Lambe,L A McKenna,"rear of mid-division, no impression from 4 out, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,8,Teed Up,10,Emmet Mullins,B Hayes,"rear of mid-division, moderate 9th 3 out, no impression, never a factor"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,6,West Breeze,150,M M McNiff,L P Dempsey,"tracked leaders in 6th, ridden in moderate 6th entering straight, no impression"
44576139,Fairyhouse (IRE),15-Jan-22,13:24,ITM Stallion Trail Maiden Hurdle,2,Whowonthetoss,1.25,A L T Moore,D Meyler,"tracked leaders in 3rd, headway to dispute 2nd before 2 out, ridden in 2nd 2 out, kept on under pressure inside final furlong"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,10,Another Star,50,N Meade,E Walsh,"rear of mid-division, slight mistake 8th, no impression from 3 out, never a factor"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,14,Arabella Star,200,N McKnight,R Deegan,"always behind, never a factor"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,12,Beggers End,250,A A Howard,S D Torrens,"mid-division, took keen hold, no impression from 4 out, weakened"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,4,Beth Horan,10,G Elliott,J W Kennedy,"tracked leader in 2nd, not fluent at 1st, ridden in 2nd entering straight, 3rd 2 out, soon no impression on leaders"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,13,Chuggys Queen,150,S R B Crawford,Sam Ewing,"mid-division, no impression from 4 out, weakened"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,6,Cool Rain,66,S R B Crawford,J C Gainford,"mid-division on inner, 9th 3 out, soon no impression, kept on one pace, never a factor"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,2,Hauturiere (FR),3,W P Mullins,P Townend,"tracked leaders on inner, mistakes 1st, 8th and 9th, ridden in moderate 4th and mistake 2 out, 4th and mistake at last, stayed on strongly run-in, went 2nd close home, not reach winner"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,8,Maura Jeanne,66,C A McBratney,D F ORegan,"in rear, mistakes 3rd and 4th, under pressure 6th, no impression from 3 out, some late progress"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,9,Miss Pearl,66,S R B Crawford,J J Slevin,in rear when fell at 1st
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,1,My Design,3.5,Shane Obrien,I J Power,"made all, mistake 4th, slight mistake 8th, ridden and not fluent 2 out, stayed on well run-in, reduced advantage close home"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,9,Notabotherhi,200,T Gibney,J P OSullivan,"rear of mid-division, slipped up after 8th"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,3,Our Miss Power,12,E OGrady,D J OKeeffe,"mid-division, took keen hold, headway to track leaders at halfway, pushed along and went 2nd approaching 2 out, ridden after 2 out, dropped to 3rd and no extra close home"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,9,Rhymen Rhythm,66,Denis Hogan,D G Hogan,"in rear, hampered at 1st, headway into mid-division at 8th, 6th 3 out, soon ridden and no impression"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,11,Rio Biumoso,250,L Lennon,Thomas Reilly,"tracked leaders, ridden in 8th 3 out, weakened"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,7,Secret She Keeps,1,H de Bromhead,Rachael Blackmore,"tracked leaders, ridden in 3rd entering straight, dropped to 5th and mistake 2 out, weakened"
44576140,Fairyhouse (IRE),15-Jan-22,13:57,Solerina January 29th Mares Maiden Hurdle,5,Yenedon,66,H de Bromhead,H Morgan,"mid-division on outer, mistake 4th, pushed along after 3 out, ridden in moderate 7th 2 out, kept on one pace"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,9,Alfieri,150,Ross Osullivan,Mr J W Reilly,"towards rear, moderate 10th 3 out, no impression, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,5,Amirite,1.375,H de Bromhead,Rachael Blackmore,"disputed lead, bad mistake and headed 3 out, soon ridden, moderate 4th 2 out, no impression"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,13,Ar Realtin,200,Mrs D Foster,R A Doyle,"always behind, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,1,Daily Present,2.25,P Nolan,S F OKeeffe,"disputed lead, led entering straight, pushed along and went clear after 2 out, stayed on well run-in, comfortably"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,10,Danny The Fence,66,Karl Thornton,D Meyler,"rear of mid-division, no impression from 3 out, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,15,Kilcarthy Boy,200,Kevin Michael Smith,K M Donoghue,"tracked leaders, bad mistake 8th and pushed along, soon weakened"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,9,Kilcasey Gold,200,P J Gilligan,J G Gilligan,"mid-division, slight mistakes 1st and 2nd, weakened from 3 out, pulled up run-in"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,3,Lady Rita,16,Louise G Lyons,T N Brett,"mid-division, took keen hold, slight mistake 4 out, headway into 6th and ridden 2 out, moderate 4th at last, kept on without threatening in 3rd close home"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,11,Low Style (FR),150,Barry Connell,S W Flanagan,"always towards rear, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,6,Osmotic,16,G Elliott,J W Kennedy,"mid-division, 8th and mistake 3 out, soon pushed along, kept on one pace, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,2,Prevaricate,3.333333333,G Elliott,D N Russell,"tracked leaders, slight mistake 3rd, disputed lead from next, ridden and headed entering straight, no impression on winner before last, kept on same pace run-in"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,14,Red Secret (CAN),80,Kevin Michael Smith,C J Orr,"always behind, mistakes, no impression from 4 out, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,7,Salvador Ziggy,28,James A Fahey,J J Slevin,"tracked leaders, slight mistake 4 out, pushed along on outer before 2 out, no impression"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,12,Son Of Tully,250,Patrick Eugene Turley,R Deegan,"rear of mid-division, mistake 8th, no impression from 3 out, never a factor"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,4,The Blind Piper,14,Miss M M Gannon,I J Power,"tracked leaders, ridden in 3rd entering straight, moderate 3rd at last, no impression on leaders, 4th close home"
44576141,Fairyhouse (IRE),15-Jan-22,14:32,Fairyhouse Supporting Treo Eile Maiden Hurdle,8,Watch The Weather,50,R P Cody,J B Foley,"tracked leaders, 6th 3 out, soon ridden and weakened"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),11,Autumn Crusade,4.5,Dermot McLoughlin,P J OHanlon,"tracked leader in 2nd, ridden 4 out, dropped to 4th next, weakened"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),6,Brandy Harbour,1.25,Mrs M OConnor,D F ORegan,"led, took keen hold, slight mistakes 5th and 7th, ridden and headed before 2 out, soon no impression"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),10,Fahrenheit De Lecu (FR),33,J J Mangan,S F OKeeffe,"in rear, mistakes 2nd and 3rd, no impression from 3 out, never a factor"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),9,Getaway Master,20,J J Hanlon,J S McGarvey,"tracked leaders, weakened after halfway, pulled up before 5 out"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),4,Global Mayhem,5.5,S Ryan,T N Brett,"towards rear on outer, headway into 6th 3 out, soon ridden and no impression on leaders"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),7,Holiday In Kerry,28,E McNamara,R P Treacy,"mid-division, 7th 3 out, soon ridden and no impression"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),1,Memory Of Youth,12,Mrs D Foster,S W Flanagan,"mid-division on outer, headway 4 out, went 2nd next, led before 2 out, ridden clear before last, stayed on strongly run-in, eased close home, easily"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),8,Mystic Embarr,28,E Cawley,I J Power,"tracked leaders, mistake 2nd, ridden 3 out, weakened"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),2,Rightful Mind,40,G P Cromwell,K M Donoghue,"in rear, headway 4 out, 5th travelling well 3 out, ridden in 2nd 2 out, soon no impression on winner, kept on same pace run-in"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),9,Rossmores Pride,33,Chris Delcros,Jennifer Torrens,"rear of mid-division on outer, took keen hold, no impression from 3 out, never a factor"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),3,Ruhm Und Ehre,50,Paul Traynor,Sam Ewing,"rear of mid-division, 8th 3 out, soon pushed along, moderate 6th 2 out, ridden and kept on without threatening, 3rd close home, never nearer"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),9,Starbella,66,T Gibney,J P OSullivan,"tracked leaders, mistake 8th, soon weakened, pulled up after 3 out"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),9,The Mighty Molly,66,Thomas Coyle,C J Orr,"mid-division, weakened 4 out, pulled up after next"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),12,Warwickway,40,Francis J Flood,Cian Cullinan,"mid-division, under pressure 6th, in rear at 8th, weakened"
44576142,Fairyhouse (IRE),15-Jan-22,15:08,Jump Into January Handicap Hurdle (Div 1),5,Well Polly,9,Miss J M Lee,D J OKeeffe,"tracked leaders, ridden in 5th entering straight, no impression"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),13,Andy Ru,100,J P Dempsey,K M Donoghue,"led, jumped right and joined 4 out, headed and ridden 3 out, weakened"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),11,Any Day Now,28,E Cawley,C D Timmons,"mid-division, bad mistake 5th, no impression from 4 out, weakened"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),2,Arctic Ambition,1.875,R Tyner,R P Treacy,"rear of mid-division, headway into mid-division at halfway, went 2nd travelling well entering straight, ridden before last, kept on same pace under pressure inside final furlong"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),5,Back On The Bridle,40,J J Hanlon,J S McGarvey,"in rear, mistake 7th, headway 4 out, ridden in 5th before 2 out, no impression on leaders"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),8,Courting Vickie,9,J Barcoe,Kieran Callaghan,"mid-division, ridden 8th, under pressure in 6th 3 out, no impression"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),12,Emerald Cave,100,Thomas Coyle,C J Orr,"always behind, never a factor"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),1,Greenhill Damsel,9,G J Power,J J Slevin,"always prominent, disputed lead 4 out, led from next, pushed along and pressed before last, ridden and stayed on well run-in"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),6,Happy Dreams (FR),5,M J McDonagh,M M McDonagh,"tracked leaders on inner, ridden in 7th 3 out, no impression"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),4,I Dont Get It,6.5,N McCluskey,N J Ryan,"tracked leaders, ridden in 3rd after 3 out, soon no impression on leaders, dropped to 4th at last, no extra"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),9,Innisfree Beauty,7,Ciaran M Murphy,J B Foley,"tracked leaders, close up on inner when badly hampered 4 out, lost position and dropped to rear and pulled up"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),7,Justakeg,66,V T OBrien,H Morgan,"tracked leaders, ridden in 4th 3 out, no impression"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),3,Laughing Trix,28,Dermot McLoughlin,C D Maxwell,"reminder at start and towards rear, mistake 7th and pushed along, ridden in 9th 3 out, went moderate 4th 2 out, 3rd and no impression on leaders at last, kept on one pace"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),9,She Might,100,P J Rothwell,J P OSullivan,"mid-division, bad mistake 4th, weakened from 4 out, pulled up before 2 out"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),10,Sweet Will,7,G P Cromwell,S W Flanagan,"always towards rear, never a factor"
44576143,Fairyhouse (IRE),15-Jan-22,15:42,Jump Into January Handicap Hurdle (Div 2),9,Ten Minutes,25,E McNamara,D E Mullins,"mid-division, 11th 3 out, soon ridden and no impression, never a factor"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),7,Aint My Fault,12,Miss Lucinda V Russell,D R Fox,"prominent, led 2nd, joined next, headed 4th, lost place 12th, ridden before 3 out, made no impression"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),5,Boys On Tour,20,Miss Lucinda V Russell,S Mulqueen,"mid-division, took closer order 12th, pushed along after 3 out, weakened before 2 out"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),2,Deep Charm,4,W Coltherd,Sam Coltherd,"towards rear, not fluent 12th, headway to chase leaders 3 out, led before 2 out where not fluent, soon ridden, jumped right and headed last, kept on flat"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),6,Into Overdrive,3.333333333,Mr M T Walford,Jamie Hamilton,"held up, pecked 9th, pushed along when not fluent 3 out, struggling when blundered 2 out, plugged on one pace"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),4,Pitempton Power,4,Ewan Whillans,Callum Bewley,"midfield, pushed along before 2 out, faded approaching last"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),1,Scottish Accent,3.5,Rebecca Menzies,Nathan Moscrop,"close up, joined leader 3rd, led 8th, joined 11th, headed 13th, pushed along before 2 out, rallied well to lead again last, stayed on well"
44577101,Kelso,16-Jan-22,13:05,White Swan Handicap Chase (Go North Monet's Garden Series Qualifier),3,Uptown Harry,5,Mrs J M Walton,Harry Reed,"jumped right on occasions, led, headed 2nd, led again 4th, headed 8th, joined leader 11th, led 13th, pushed along and headed approaching 2 out, held when jumped badly right last"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,13,Abouttimeyoutoldme,66,Ewan Whillans,Craig Nichol,"prominent, pushed along before last (usual 3 out), soon beaten"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,2,Baraboy,11,F P Murtagh,Lorcan Murtagh,"midfield, headway to chase leaders approaching last (usual 3 out), ridden to challenge and led bypassing last, ran on, headed final stride"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,3,Bestiarius,3.333333333,Miss G Boanas,B S Hughes,"made most, pushed along approaching bypassed 2 out, ridden last, headed inside final furlong, kept on"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,14,Bouncing Bobby,7,M Todhunter,Sean Quinlan,"midfield, ridden after 3rd (usual 5th), struggling before last (usual 3 out), tailed off"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,9,Choix Des Armes (FR),50,Mrs A C Hamilton,Theo Gillard,"raced keenly, midfield, took closer order before last (usual 3 out), ridden before bypassed 2 out, no extra flat"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,6,Ensel Du Perche (FR),6,Mrs Barclay,Fergus Gregory,"midfield, headway 2nd (usual 4th), went second approaching last (usual 3 out), ridden and lost place before bypassed 2 out, plugged on one pace"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,1,Evita Du Mesnil (FR),11,Daragh Bourke,K Brogan,"mid-division, headway to chase leaders approaching bypassed 2 out, ridden to challenge bypassing last, stayed on to lead final stride"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,10,Flash Moriviere (FR),8.5,A B Hamilton,D R Fox,"chased leaders, pushed along approaching last (usual 3 out), soon struggling"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,8,Fourth Of July,7.5,R Michael Smith,William Shanahan,"mid-division, ridden before bypassed 2 out, soon weakened"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,4,Jamil,12,Miss T Jackson,S Mulqueen,"towards rear, pushed along before bypassed 2 out, stayed on into fourth bypassing last"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,12,Rip Rocks Paddy Ok,150,J K Hunter,Thomas Willmott,"close up, lost place and pushed along before 2nd (usual 4th), soon dropped to rear, tailed off next"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,7,Saryshagann (FR),8,A M Thomson,Ryan Mania,"towards rear, headway into midfield 3rd (usual 5th), took closer order after last (usual 3 out), lost place bypassing 2 out, no extra flat"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,11,Sisu,50,Mrs Corbett,D B Hurst,"towards rear, blundered 1st, tailed off 3rd (usual 5th)"
44577102,Kelso,16-Jan-22,13:35,visitkelso.com Handicap Hurdle,5,Southeast Rose,9,M Todhunter,C OFarrell,"held up, pushed along last (usual 3 out), kept on from bypassed 2 out"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),3,Andante,33,Mrs Corbett,Sam Coltherd,"midfield, not fluent 2nd, pushed along last (usual 3 out), ridden to challenge bypassing 2 out, kept on flat"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),7,Annies Regatta,125,W Coltherd,Henry Brooke,"mid-division, pushed along bypassing 2 out, made no impression"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),4,Believe Jack (FR),2.5,Olly Murphy,Lewis Stones,"prominent, led 3rd (usual 5th), soon headed, led before last (usual 3 out), headed after last, pushed along before bypassing 2 out, soon ridden, plugged on one pace flat"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),9,Last Glance,300,R Michael Smith,William Shanahan,"in rear, pushed along before 2nd (usual 4th) where awkward, pulled up before next"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),6,Lisloran,150,R A Ross,Sean Quinlan,"mid-division, pushed along bypassing 2 out, made no impression"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),8,Ralphy Boy Two,125,Ewan Whillans,Callum Bewley,"towards rear, ridden bypassing 2 out, late headway flat, never dangerous"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),1,Soft Risk (FR),0.4,N G Richards,B S Hughes,"chased leaders, led going well after last (usual 3 out), pushed along bypassing 2 out, ridden flat, kept on well"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),2,Travail Dorfevre (FR),14,N W Alexander,Bruce Lynn,"midfield, pushed along before bypassing 2 out, soon ridden, kept on flat"
44577103,Kelso,16-Jan-22,14:10,William Hill Bookmakers Novices' Hurdle (GBB Race),5,Well Planted (FR),11,R Michael Smith,Ryan Mania,"chased leaders, not fluent last (usual 3 out), pushed along bypassing 2 out, no extra flat"
