original_timestamp,file_source,operation,clock,publish_time,connection_time,publish_datetime,market_id,market_definition_bet_delay,market_definition_betting_type,market_definition_bsp_market,market_definition_complete,market_definition_country_code,market_definition_cross_matching,market_definition_discount_allowed,market_definition_event_id,market_definition_event_type_id,market_definition_in_play,market_definition_market_base_rate,market_definition_market_time,market_definition_market_type,market_definition_number_of_active_runners,market_definition_number_of_winners,market_definition_open_date,market_definition_persistence_enabled,market_definition_regulators,market_definition_rules_has_date_expiry,market_definition_status,market_definition_suspend_time,market_definition_timezone,market_definition_turn_in_play_enabled,market_definition_venue,market_definition_version,market_definition_market_datetime,runner_id,runner_fullImage_price,runner_last_price_traded,runner_total_matched,runner_removal_date,runner_adjustment_factor,runner_handicap
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830927827,1.67767E+12,,40:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830927827,1.67767E+12,,40:56.1,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.7,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830932863,1.67767E+12,,41:56.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.3,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830932863,1.67767E+12,,41:56.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.2,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830932863,1.67767E+12,,41:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830932863,1.67767E+12,,41:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.96,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830932863,1.67767E+12,,41:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.72,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830932863,1.67767E+12,,41:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.9,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830938417,1.67767E+12,,42:56.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,6,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830938417,1.67767E+12,,42:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.76,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830938417,1.67767E+12,,42:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,5,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830938417,1.67767E+12,,42:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.5,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830938417,1.67767E+12,,42:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8.4,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830938417,1.67767E+12,,42:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.76,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830938417,1.67767E+12,,42:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.92,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830943186,1.67767E+12,,43:56.2,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.9,,,,
2025-08-02T16:31:30.674197,betfair_data_2,mcm,7830943186,1.67767E+12,,43:56.2,1.210613868,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,2.02,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830943186,1.67767E+12,,43:56.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830943186,1.67767E+12,,43:56.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8.2,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830947680,1.67767E+12,,44:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,38,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830947680,1.67767E+12,,44:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,55,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830947680,1.67767E+12,,44:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830947680,1.67767E+12,,44:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830947680,1.67767E+12,,44:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.05,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830947680,1.67767E+12,,44:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.8,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830947680,1.67767E+12,,44:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.74,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830952250,1.67767E+12,,45:56.2,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.76,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830952250,1.67767E+12,,45:56.2,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.7,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830952250,1.67767E+12,,45:56.2,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.15,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830952250,1.67767E+12,,45:56.2,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.25,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830952250,1.67767E+12,,45:56.2,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,1.7,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830952250,1.67767E+12,,45:56.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830956777,1.67767E+12,,46:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.15,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830961032,1.67767E+12,,47:56.3,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,3,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830961032,1.67767E+12,,47:56.3,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039,,13.5,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830961032,1.67767E+12,,47:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.7,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830961032,1.67767E+12,,47:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830965219,1.67767E+12,,48:56.3,1.210613903,0,ODDS,TRUE,TRUE,GB,FALSE,TRUE,32144451,7,FALSE,5,2023-03-01T14:50:00.000Z,WIN,6,1,2023-03-01T13:50:00.000Z,TRUE,['MR_INT'],,OPEN,2023-03-01T14:50:00.000Z,Europe/London,TRUE,Musselburgh,5080840219,,54817,,3.2,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830965219,1.67767E+12,,48:56.3,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.74,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830965219,1.67767E+12,,48:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830969837,1.67767E+12,,49:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.78,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830969837,1.67767E+12,,49:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.5,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830969837,1.67767E+12,,49:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.3,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830969837,1.67767E+12,,49:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.25,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830969837,1.67767E+12,,49:56.1,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,1.62,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830969837,1.67767E+12,,49:56.1,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.8,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830969837,1.67767E+12,,49:56.1,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.78,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830969837,1.67767E+12,,49:56.1,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.78,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830969837,1.67767E+12,,49:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.7,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830974862,1.67767E+12,,50:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830974862,1.67767E+12,,50:56.5,1.210613903,0,ODDS,TRUE,TRUE,GB,TRUE,TRUE,32144451,7,FALSE,5,2023-03-01T14:50:00.000Z,WIN,6,1,2023-03-01T13:50:00.000Z,TRUE,['MR_INT'],,OPEN,2023-03-01T14:50:00.000Z,Europe/London,TRUE,Musselburgh,5080840219,,54817,,3.2,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830974862,1.67767E+12,,50:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8.4,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830974862,1.67767E+12,,50:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.84,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830974862,1.67767E+12,,50:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.8,,,,
2025-08-02T16:31:33.810258,betfair_data_5,mcm,7830974862,1.67767E+12,,50:56.5,1.210613903,0,ODDS,TRUE,TRUE,GB,TRUE,TRUE,32144451,7,FALSE,5,2023-03-01T14:50:00.000Z,WIN,6,1,2023-03-01T13:50:00.000Z,TRUE,['MR_INT'],,OPEN,2023-03-01T14:50:00.000Z,Europe/London,TRUE,Musselburgh,5080840219,,36615100,,5.8,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830979660,1.67767E+12,,51:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.82,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830979660,1.67767E+12,,51:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.9,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830979660,1.67767E+12,,51:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.3,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830979660,1.67767E+12,,51:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830979660,1.67767E+12,,51:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.4,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830984200,1.67767E+12,,52:54.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.6,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830984200,1.67767E+12,,52:54.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.35,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830984200,1.67767E+12,,52:54.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.76,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830984200,1.67767E+12,,52:54.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.84,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830984200,1.67767E+12,,52:54.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.8,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830988876,1.67767E+12,,53:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.8,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830988876,1.67767E+12,,53:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.2,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830988876,1.67767E+12,,53:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.9,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830988876,1.67767E+12,,53:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.8,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830988876,1.67767E+12,,53:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.88,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830988876,1.67767E+12,,53:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.05,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830988876,1.67767E+12,,53:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,40,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830988876,1.67767E+12,,53:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.35,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830992696,1.67767E+12,,54:56.6,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,1.58,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830992696,1.67767E+12,,54:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830992696,1.67767E+12,,54:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039,,13,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7830996158,1.67767E+12,,55:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.6,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830996158,1.67767E+12,,55:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830996158,1.67767E+12,,55:56.1,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.76,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830996158,1.67767E+12,,55:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.45,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830996158,1.67767E+12,,55:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.92,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830996158,1.67767E+12,,55:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,60,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830996158,1.67767E+12,,55:56.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.4,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830999842,1.67767E+12,,56:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.74,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830999842,1.67767E+12,,56:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.8,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830999842,1.67767E+12,,56:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,55,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830999842,1.67767E+12,,56:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.86,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7830999842,1.67767E+12,,56:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.55,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830999842,1.67767E+12,,56:56.5,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,2.12,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7831003455,1.67767E+12,,57:55.4,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,1.61,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831003455,1.67767E+12,,57:55.4,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.7,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831003455,1.67767E+12,,57:55.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831003455,1.67767E+12,,57:55.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,60,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831003455,1.67767E+12,,57:55.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,42,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831003455,1.67767E+12,,57:55.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.92,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831003455,1.67767E+12,,57:55.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.5,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831003455,1.67767E+12,,57:55.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.15,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831003455,1.67767E+12,,57:55.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.5,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831003455,1.67767E+12,,57:55.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.6,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831007164,1.67767E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.1,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831007164,1.67767E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.92,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831007164,1.67767E+12,,58:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.4,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831007164,1.67767E+12,,58:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.94,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7831007164,1.67767E+12,,58:56.5,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,1.57,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831007164,1.67767E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,90,,,,
2025-08-02T16:31:30.674197,betfair_data_2,mcm,7831007164,1.67767E+12,,58:56.5,1.210613868,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,1.5,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831007164,1.67767E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.8,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831010735,1.67767E+12,,59:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.84,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831010735,1.67767E+12,,59:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.55,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831010735,1.67767E+12,,59:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831010735,1.67767E+12,,59:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.94,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831015477,1.67767E+12,,00:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.15,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,38,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.4,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.5,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7831015477,1.67767E+12,,00:56.5,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,1.66,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,3.05,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,85,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831015477,1.67767E+12,,00:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.6,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831020188,1.67767E+12,,01:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.35,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831020188,1.67767E+12,,01:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,36,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831020188,1.67767E+12,,01:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.94,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831020188,1.67767E+12,,01:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.92,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831020188,1.67767E+12,,01:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.1,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831020188,1.67767E+12,,01:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,80,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831020188,1.67767E+12,,01:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039,,12,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831020188,1.67767E+12,,01:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.9,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831020188,1.67767E+12,,01:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,4.8,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831020188,1.67767E+12,,01:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,5.9,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7831020188,1.67767E+12,,01:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.7,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831025030,1.67767E+12,,02:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.92,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831025030,1.67767E+12,,02:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.88,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7831025030,1.67767E+12,,02:56.5,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,3.05,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831025030,1.67767E+12,,02:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,6.4,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831029664,1.67767E+12,,03:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,6.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831029664,1.67767E+12,,03:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.9,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831029664,1.67767E+12,,03:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.98,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831029664,1.67767E+12,,03:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831029664,1.67767E+12,,03:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,3.05,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831029664,1.67767E+12,,03:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8,,,,
2025-08-02T16:31:33.811253,betfair_data_5,mcm,7831029664,1.67767E+12,,03:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.4,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831034391,1.67767E+12,,04:55.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,8.6,,,,
2025-08-02T16:31:31.740783,betfair_data_3,mcm,7831034391,1.67767E+12,,04:55.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,2.92,,,,
