Date,Symbol,TradeType,Price,Profit,Balance
2012-04-11,MSFT,Short Entry,30.35,0.0,10031.90848100003
2012-04-13,MSFT,Short Exit,30.809999,-0.4599989999999998,10031.448482000029
2012-04-14,A,Short Entry,30.214592,0.0,10031.448482000029
2012-04-25,A,Short Exit,29.456366,0.7582260000000005,10032.206708000029
2012-04-26,MSFT,Long Entry,32.110001,0.0,10032.206708000029
2012-05-10,MSFT,Long Exit,30.74,-1.3700009999999985,10030.83670700003
2012-05-11,A,Short Entry,28.218884,0.0,10030.83670700003
2012-05-15,A,Short Exit,28.97711,-0.7582260000000005,10030.07848100003
2012-05-16,A,Short Entry,28.440628,0.0,10030.07848100003
2012-05-17,A,Short Exit,28.347639,0.09298899999999932,10030.17147000003
2012-05-18,MSFT,Short Entry,29.27,0.0,10030.17147000003
2012-05-29,MSFT,Short Exit,29.559999,-0.28999900000000167,10029.88147100003
2012-05-30,A,Long Entry,29.577969,0.0,10029.88147100003
2012-06-01,A,Long Exit,27.339056,-2.238913,10027.64255800003
2012-06-02,MSFT,Short Entry,28.450001,0.0,10027.64255800003
2012-06-04,MSFT,Short Exit,28.549999,-0.09999799999999937,10027.54256000003
2012-06-05,A,Short Entry,27.389128,0.0,10027.54256000003
2012-06-15,A,Short Exit,28.619455,-1.230326999999999,10026.312233000031
2012-06-16,MSFT,Long Entry,30.02,0.0,10026.312233000031
2012-06-18,MSFT,Long Exit,29.84,-0.17999999999999972,10026.132233000031
2012-06-19,MSFT,Long Entry,30.700001,0.0,10026.132233000031
2012-06-26,MSFT,Long Exit,30.02,-0.6800010000000007,10025.45223200003
2012-06-27,MSFT,Long Entry,30.17,0.0,10025.45223200003
2012-06-28,MSFT,Long Exit,29.91,-0.26000000000000156,10025.19223200003
2012-06-29,MSFT,Long Entry,30.59,0.0,10025.19223200003
2012-07-02,MSFT,Long Exit,30.559999,-0.030000999999998612,10025.162231000031
2012-07-03,A,Short Entry,28.283262,0.0,10025.162231000031
2012-07-05,A,Short Exit,28.161659,0.12160300000000035,10025.28383400003
2012-07-06,A,Short Entry,27.160229,0.0,10025.28383400003
2012-07-09,A,Short Exit,26.90987,0.25035899999999955,10025.53419300003
2012-07-10,A,Short Entry,26.816881,0.0,10025.53419300003
2012-07-11,A,Short Exit,26.602289,0.21459199999999967,10025.74878500003
2012-07-12,MSFT,Short Entry,28.629999,0.0,10025.74878500003
2012-07-13,MSFT,Short Exit,29.389999,-0.759999999999998,10024.98878500003
2012-07-14,A,Short Entry,26.494993,0.0,10024.98878500003
2012-07-23,A,Short Exit,26.244635,0.2503580000000021,10025.23914300003
2012-07-24,A,Short Entry,25.472103,0.0,10025.23914300003
2012-07-26,A,Short Exit,26.18741,-0.7153069999999992,10024.52383600003
2012-07-27,A,Long Entry,27.138769,0.0,10024.52383600003
2012-08-01,A,Long Exit,27.310444,0.17167500000000047,10024.695511000029
2012-08-02,MSFT,Short Entry,29.190001,0.0,10024.695511000029
2012-08-03,MSFT,Short Exit,29.75,-0.5599990000000012,10024.13551200003
2012-08-04,A,Long Entry,27.975679,0.0,10024.13551200003
2012-08-16,A,Long Exit,26.573677,-1.4020019999999995,10022.73351000003
2012-08-17,A,Short Entry,26.623749,0.0,10022.73351000003
2012-08-30,A,Short Exit,26.494993,0.1287559999999992,10022.86226600003
2012-08-31,MSFT,Short Entry,30.82,0.0,10022.86226600003
2012-09-03,MSFT,Short Exit,30.82,0.0,10022.86226600003
2012-09-04,MSFT,Short Entry,30.389999,0.0,10022.86226600003
2012-09-05,MSFT,Short Exit,30.389999,0.0,10022.86226600003
2012-09-06,MSFT,Long Entry,31.35,0.0,10022.86226600003
2012-09-07,MSFT,Long Exit,30.950001,-0.3999990000000011,10022.46226700003
2012-09-08,A,Long Entry,27.482117,0.0,10022.46226700003
2012-09-25,A,Long Exit,27.410587,-0.0715299999999992,10022.39073700003
2012-09-26,MSFT,Short Entry,30.17,0.0,10022.39073700003
2012-10-12,MSFT,Short Exit,29.200001,0.9699990000000014,10023.360736000031
2012-10-13,A,Short Entry,26.623749,0.0,10023.360736000031
2012-10-26,A,Short Exit,25.708155,0.9155939999999987,10024.276330000032
2012-10-27,MSFT,Short Entry,28.209999,0.0,10024.276330000032
2012-10-30,MSFT,Short Exit,28.209999,0.0,10024.276330000032
2012-10-31,A,Short Entry,25.743919,0.0,10024.276330000032
2012-11-05,A,Short Exit,26.902718,-1.1587989999999984,10023.11753100003
2012-11-06,A,Long Entry,27.381973,0.0,10023.11753100003
2012-11-08,A,Long Exit,26.380545,-1.001427999999997,10022.116103000031
2012-11-09,A,Long Entry,26.402002,0.0,10022.116103000031
2012-11-13,A,Long Exit,25.987123,-0.4148789999999991,10021.701224000031
2012-11-14,MSFT,Short Entry,26.84,0.0,10021.701224000031
2012-11-27,MSFT,Short Exit,27.08,-0.23999999999999844,10021.461224000032
2012-11-28,A,Long Entry,27.160229,0.0,10021.461224000032
2012-12-03,A,Long Exit,27.124464,-0.03576500000000138,10021.425459000031
2012-12-04,A,Long Entry,27.274677,0.0,10021.425459000031
2012-12-07,A,Long Exit,27.04578,-0.2288969999999999,10021.19656200003
2012-12-08,MSFT,Short Entry,26.459999,0.0,10021.19656200003
2012-12-10,MSFT,Short Exit,26.940001,-0.48000199999999893,10020.71656000003
2012-12-11,A,Long Entry,28.397711,0.0,10020.71656000003
2012-12-26,A,Long Exit,29.248926,0.8512149999999998,10021.56777500003
2012-12-27,A,Long Entry,29.070101,0.0,10021.56777500003
2012-12-28,A,Long Exit,28.490702,-0.5793990000000022,10020.98837600003
2012-12-29,MSFT,Short Entry,26.549999,0.0,10020.98837600003
2013-01-02,MSFT,Short Exit,27.620001,-1.0700019999999988,10019.91837400003
2013-01-03,A,Long Entry,30.064379,0.0,10019.91837400003
2013-01-23,A,Long Exit,31.688126,1.6237470000000016,10021.54212100003
2013-01-24,MSFT,Long Entry,27.629999,0.0,10021.54212100003
2013-01-25,MSFT,Long Exit,27.879999,0.25,10021.79212100003
2013-01-26,A,Long Entry,32.396278,0.0,10021.79212100003
2013-02-04,A,Long Exit,31.659513,-0.7367650000000019,10021.05535600003
2013-02-05,MSFT,Long Entry,27.5,0.0,10021.05535600003
2013-02-06,MSFT,Long Exit,27.34,-0.16000000000000014,10020.89535600003
2013-02-07,MSFT,Short Entry,27.280001,0.0,10020.89535600003
2013-02-11,MSFT,Short Exit,27.860001,-0.5800000000000018,10020.31535600003
2013-02-12,MSFT,Short Entry,27.879999,0.0,10020.31535600003
2013-02-13,MSFT,Short Exit,28.030001,-0.15000199999999708,10020.16535400003
2013-02-14,MSFT,Long Entry,28.040001,0.0,10020.16535400003
2013-02-15,MSFT,Long Exit,28.01,-0.030000999999998612,10020.13535300003
2013-02-16,A,Short Entry,30.221745,0.0,10020.13535300003
2013-03-05,A,Short Exit,30.51502,-0.2932750000000013,10019.84207800003
2013-03-06,A,Long Entry,30.929899,0.0,10019.84207800003
2013-04-04,A,Long Exit,29.620888,-1.3090109999999981,10018.533067000031
2013-04-05,MSFT,Long Entry,28.700001,0.0,10018.533067000031
2013-04-11,MSFT,Long Exit,28.940001,0.23999999999999844,10018.773067000031
2013-04-12,A,Long Entry,32.010014,0.0,10018.773067000031
2013-04-19,A,Long Exit,30.042917,-1.967096999999999,10016.80597000003
2013-04-20,MSFT,Long Entry,29.77,0.0,10016.80597000003
2013-05-10,MSFT,Long Exit,32.689999,2.9199990000000007,10019.72596900003
2013-05-11,A,Long Entry,31.20887,0.0,10019.72596900003
2013-05-24,A,Long Exit,32.610874,1.4020040000000016,10021.12797300003
2013-05-25,MSFT,Long Entry,34.27,0.0,10021.12797300003
2013-05-27,MSFT,Long Exit,34.27,0.0,10021.12797300003
2013-05-28,A,Long Entry,33.211731,0.0,10021.12797300003
2013-05-29,A,Long Exit,32.939915,-0.27181600000000117,10020.85615700003
2013-05-30,MSFT,Long Entry,35.029999,0.0,10020.85615700003
2013-05-31,MSFT,Long Exit,34.900002,-0.12999699999999592,10020.72616000003
2013-06-01,A,Short Entry,32.510731,0.0,10020.72616000003
2013-06-06,A,Short Exit,32.195995,0.31473599999999635,10021.04089600003
2013-06-07,MSFT,Long Entry,35.669998,0.0,10021.04089600003
2013-06-11,MSFT,Long Exit,34.84,-0.8299979999999962,10020.21089800003
2013-06-12,A,Short Entry,31.416309,0.0,10020.21089800003
2013-06-21,A,Short Exit,30.743919,0.6723899999999965,10020.88328800003
2013-06-22,MSFT,Short Entry,33.27,0.0,10020.88328800003
2013-06-25,MSFT,Short Exit,33.669998,-0.3999979999999965,10020.48329000003
2013-06-26,A,Short Entry,30.286123,0.0,10020.48329000003
2013-07-01,A,Short Exit,31.180258,-0.8941349999999986,10019.589155000029
2013-07-02,A,Short Entry,30.822603,0.0,10019.589155000029
2013-07-03,A,Short Exit,30.879827,-0.05722399999999794,10019.531931000029
2013-07-04,A,Long Entry,30.879827,0.0,10019.531931000029
2013-07-05,A,Long Exit,31.638054,0.7582270000000015,10020.290158000029
2013-07-06,MSFT,Long Entry,34.209999,0.0,10020.290158000029
2013-07-08,MSFT,Long Exit,34.330002,0.12000299999999697,10020.410161000029
2013-07-09,A,Long Entry,31.902718,0.0,10020.410161000029
2013-07-15,A,Long Exit,32.982834,1.0801159999999967,10021.490277000028
2013-07-16,MSFT,Long Entry,36.27,0.0,10021.490277000028
2013-07-17,MSFT,Long Exit,35.740002,-0.5299980000000062,10020.960279000028
2013-07-18,A,Long Entry,32.832619,0.0,10020.960279000028
2013-07-19,A,Long Exit,33.047211,0.21459199999999612,10021.174871000028
2013-07-20,MSFT,Short Entry,31.4,0.0,10021.174871000028
2013-08-05,MSFT,Short Exit,31.700001,-0.30000100000000174,10020.874870000029
2013-08-06,A,Short Entry,32.961372,0.0,10020.874870000029
2013-08-08,A,Short Exit,32.796852,0.164519999999996,10021.039390000029
2013-08-09,MSFT,Long Entry,32.700001,0.0,10021.039390000029
2013-08-13,MSFT,Long Exit,32.23,-0.47000100000000344,10020.56938900003
2013-08-14,A,Long Entry,33.268955,0.0,10020.56938900003
2013-08-21,A,Long Exit,33.540771,0.27181600000000117,10020.84120500003
2013-08-22,A,Long Entry,34.313305,0.0,10020.84120500003
2013-08-23,A,Long Exit,34.105865,-0.2074399999999983,10020.63376500003
2013-08-24,MSFT,Long Entry,34.75,0.0,10020.63376500003
2013-09-04,MSFT,Long Exit,31.200001,-3.5499989999999997,10017.083766000029
2013-09-05,MSFT,Short Entry,31.23,0.0,10017.083766000029
2013-09-10,MSFT,Short Exit,32.389999,-1.1599990000000027,10015.92376700003
2013-09-11,A,Long Entry,35.021458,0.0,10015.92376700003
2013-09-18,A,Long Exit,35.278969,0.25751099999999383,10016.18127800003
2013-09-19,MSFT,Long Entry,33.639999,0.0,10016.18127800003
2013-09-20,MSFT,Long Exit,32.790001,-0.8499980000000065,10015.33128000003
2013-09-21,A,Long Entry,37.303291,0.0,10015.33128000003
2013-10-03,A,Long Exit,36.523605,-0.7796859999999981,10014.55159400003
2013-10-04,MSFT,Long Entry,33.880001,0.0,10014.55159400003
2013-10-08,MSFT,Long Exit,33.009998,-0.870002999999997,10013.68159100003
2013-10-09,A,Short Entry,35.729614,0.0,10013.68159100003
2013-10-10,A,Short Exit,36.473534,-0.7439200000000028,10012.937671000029
2013-10-11,MSFT,Long Entry,34.130001,0.0,10012.937671000029
2013-10-17,MSFT,Long Exit,34.919998,0.7899969999999996,10013.727668000029
2013-10-18,MSFT,Long Entry,34.959999,0.0,10013.727668000029
2013-10-24,MSFT,Long Exit,33.720001,-1.239998,10012.48767000003
2013-10-25,MSFT,Long Entry,35.73,0.0,10012.48767000003
2013-10-31,MSFT,Long Exit,35.41,-0.3200000000000003,10012.16767000003
2013-11-01,A,Short Entry,36.552216,0.0,10012.16767000003
2013-11-04,A,Short Exit,36.630901,-0.07868500000000012,10012.08898500003
2013-11-05,MSFT,Long Entry,36.639999,0.0,10012.08898500003
2013-11-15,MSFT,Long Exit,37.84,1.2000010000000003,10013.288986000029
2013-11-16,A,Long Entry,39.291843,0.0,10013.288986000029
2013-12-02,A,Long Exit,38.061516,-1.2303270000000026,10012.05865900003
2013-12-03,MSFT,Long Entry,38.310001,0.0,10012.05865900003
2013-12-09,MSFT,Long Exit,38.709999,0.39999800000000363,10012.45865700003
2013-12-10,A,Long Entry,39.585121,0.0,10012.45865700003
2013-12-13,A,Long Exit,39.456367,-0.1287540000000007,10012.32990300003
2013-12-14,MSFT,Short Entry,36.689999,0.0,10012.32990300003
2013-12-17,MSFT,Short Exit,36.52,0.16999899999999712,10012.49990200003
2013-12-18,A,Long Entry,41.409157,0.0,10012.49990200003
2013-12-20,A,Long Exit,40.743919,-0.6652380000000022,10011.83466400003
2013-12-21,MSFT,Short Entry,36.799999,0.0,10011.83466400003
2013-12-24,MSFT,Short Exit,37.080002,-0.28000300000000067,10011.554661000031
2013-12-25,A,Long Entry,40.937054,0.0,10011.554661000031
2013-12-31,A,Long Exit,40.90844,-0.02861400000000458,10011.52604700003
2014-01-01,MSFT,Long Entry,37.41,0.0,10011.52604700003
2014-01-06,MSFT,Long Exit,36.130001,-1.2799989999999966,10010.24604800003
2014-01-07,MSFT,Short Entry,36.41,0.0,10010.24604800003
2014-01-10,MSFT,Short Exit,36.040001,0.36999899999999997,10010.61604700003
2014-01-11,A,Long Entry,42.153076,0.0,10010.61604700003
2014-01-13,A,Long Exit,42.153076,0.0,10010.61604700003
2014-01-14,A,Long Entry,42.832619,0.0,10010.61604700003
2014-01-24,A,Long Exit,41.394852,-1.437767000000001,10009.178280000031
2014-01-25,MSFT,Long Entry,36.810001,0.0,10009.178280000031
2014-01-28,MSFT,Long Exit,36.27,-0.5400009999999966,10008.638279000032
2014-01-29,A,Short Entry,41.23748,0.0,10008.638279000032
2014-02-10,A,Short Exit,42.2103,-0.9728199999999987,10007.66545900003
2014-02-11,A,Long Entry,42.725323,0.0,10007.66545900003
2014-02-13,A,Long Exit,42.975681,0.2503579999999985,10007.91581700003
2014-02-14,A,Short Entry,39.520744,0.0,10007.91581700003
2014-02-17,A,Short Exit,39.520744,0.0,10007.91581700003
2014-02-18,A,Short Entry,39.449211,0.0,10007.91581700003
2014-02-19,A,Short Exit,40.014305,-0.565094000000002,10007.35072300003
2014-02-20,MSFT,Long Entry,37.75,0.0,10007.35072300003
2014-02-21,MSFT,Long Exit,37.98,0.22999999999999687,10007.58072300003
2014-02-22,A,Short Entry,40.30043,0.0,10007.58072300003
2014-03-11,A,Short Exit,40.67239,-0.3719600000000014,10007.20876300003
2014-03-12,MSFT,Long Entry,38.27,0.0,10007.20876300003
2014-03-13,MSFT,Long Exit,37.889999,-0.38000100000000003,10006.82876200003
2014-03-14,A,Short Entry,39.656651,0.0,10006.82876200003
2014-03-18,A,Short Exit,40.622318,-0.9656670000000034,10005.86309500003
2014-03-19,MSFT,Long Entry,39.27,0.0,10005.86309500003
2014-04-04,MSFT,Long Exit,39.869999,0.5999989999999968,10006.46309400003
2014-04-05,A,Short Entry,39.749641,0.0,10006.46309400003
2014-04-07,A,Short Exit,38.876968,0.8726729999999989,10007.33576700003
2014-04-08,MSFT,Short Entry,39.82,0.0,10007.33576700003
2014-04-10,MSFT,Short Exit,39.360001,0.4599990000000034,10007.79576600003
2014-04-11,A,Short Entry,37.74678,0.0,10007.79576600003
2014-04-23,A,Short Exit,39.349072,-1.6022919999999985,10006.19347400003
2014-04-24,A,Long Entry,39.542202,0.0,10006.19347400003
2014-04-28,A,Long Exit,38.433475,-1.1087270000000018,10005.08474700003
2014-04-29,MSFT,Long Entry,40.509998,0.0,10005.08474700003
2014-04-30,MSFT,Long Exit,40.400002,-0.10999600000000243,10004.97475100003
2014-05-01,A,Short Entry,38.962803,0.0,10004.97475100003
2014-05-02,A,Short Exit,39.012875,-0.050072000000000116,10004.92467900003
2014-05-03,MSFT,Short Entry,39.689999,0.0,10004.92467900003
2014-05-09,MSFT,Short Exit,39.540001,0.14999800000000363,10005.074677000031
2014-05-10,A,Long Entry,39.620888,0.0,10005.074677000031
2014-05-15,A,Long Exit,38.977112,-0.6437760000000026,10004.43090100003
2014-05-16,A,Long Entry,39.363377,0.0,10004.43090100003
2014-05-19,A,Long Exit,39.320457,-0.04292000000000229,10004.38798100003
2014-05-20,MSFT,Long Entry,39.68,0.0,10004.38798100003
2014-05-26,MSFT,Long Exit,40.119999,0.43999900000000025,10004.827980000031
2014-05-27,A,Short Entry,40.257511,0.0,10004.827980000031
2014-06-17,A,Short Exit,42.110157,-1.852646,10002.975334000032
2014-06-18,MSFT,Long Entry,41.650002,0.0,10002.975334000032
2014-06-23,MSFT,Long Exit,41.990002,0.3399999999999963,10003.315334000032
2014-06-24,A,Short Entry,41.23748,0.0,10003.315334000032
2014-06-25,A,Short Exit,41.466381,-0.22890100000000047,10003.086433000031
2014-06-26,MSFT,Long Entry,41.720001,0.0,10003.086433000031
2014-06-30,MSFT,Long Exit,41.700001,-0.020000000000003126,10003.06643300003
2014-07-01,A,Short Entry,41.666668,0.0,10003.06643300003
2014-07-03,A,Short Exit,41.816879,-0.15021099999999876,10002.91622200003
2014-07-04,A,Short Entry,41.816879,0.0,10002.91622200003
2014-07-16,A,Short Exit,40.743919,1.072960000000002,10003.98918200003
2014-07-17,MSFT,Long Entry,44.529999,0.0,10003.98918200003
2014-08-05,MSFT,Long Exit,43.080002,-1.4499969999999962,10002.53918500003
2014-08-06,MSFT,Short Entry,42.740002,0.0,10002.53918500003
2014-08-07,MSFT,Short Exit,43.23,-0.48999799999999993,10002.049187000031
2014-08-08,MSFT,Short Entry,43.200001,0.0,10002.049187000031
2014-08-11,MSFT,Short Exit,43.200001,0.0,10002.049187000031
2014-08-12,A,Short Entry,38.869816,0.0,10002.049187000031
2014-08-14,A,Short Exit,39.785408,-0.9155919999999966,10001.133595000032
2014-08-15,MSFT,Long Entry,44.790001,0.0,10001.133595000032
2014-08-19,MSFT,Long Exit,45.330002,0.5400010000000037,10001.673596000031
2014-08-20,MSFT,Long Entry,44.950001,0.0,10001.673596000031
2014-08-21,MSFT,Long Exit,45.220001,0.2700000000000031,10001.943596000032
2014-08-22,MSFT,Long Entry,45.150002,0.0,10001.943596000032
2014-08-26,MSFT,Long Exit,45.009998,-0.14000399999999757,10001.803592000031
2014-08-27,A,Long Entry,41.04435,0.0,10001.803592000031
2014-08-29,A,Long Exit,40.886982,-0.15736799999999818,10001.646224000031
2014-08-30,MSFT,Long Entry,45.43,0.0,10001.646224000031
2014-09-01,MSFT,Long Exit,45.43,0.0,10001.646224000031
2014-09-02,A,Short Entry,41.53791,0.0,10001.646224000031
2014-09-05,A,Short Exit,41.430614,0.10729599999999806,10001.753520000031
2014-09-06,MSFT,Long Entry,45.91,0.0,10001.753520000031
2014-09-23,MSFT,Long Exit,46.560001,0.6500010000000032,10002.403521000031
2014-09-24,MSFT,Long Entry,47.080002,0.0,10002.403521000031
2014-09-26,MSFT,Long Exit,46.41,-0.6700020000000038,10001.73351900003
2014-09-27,A,Short Entry,40.414879,0.0,10001.73351900003
2014-10-03,A,Short Exit,40.708157,-0.2932780000000008,10001.440241000031
2014-10-04,MSFT,Short Entry,46.09,0.0,10001.440241000031
2014-10-07,MSFT,Short Exit,45.529999,0.5600010000000069,10002.000242000031
2014-10-08,A,Short Entry,40.386265,0.0,10002.000242000031
2014-10-10,A,Short Exit,38.369099,2.017166000000003,10004.01740800003
2014-10-11,MSFT,Short Entry,44.029999,0.0,10004.01740800003
2014-10-13,MSFT,Short Exit,43.650002,0.3799969999999959,10004.39740500003
2014-10-14,A,Short Entry,37.04578,0.0,10004.39740500003
2014-10-16,A,Short Exit,36.988556,0.05722399999999794,10004.45462900003
2014-10-17,A,Short Entry,37.389126,0.0,10004.45462900003
2014-10-24,A,Short Exit,38.662376,-1.2732500000000044,10003.18137900003
2014-10-25,MSFT,Long Entry,46.130001,0.0,10003.18137900003
2014-11-03,MSFT,Long Exit,47.439999,1.3099980000000002,10004.491377000031
2014-11-04,MSFT,Long Entry,47.57,0.0,10004.491377000031
2014-11-11,MSFT,Long Exit,48.869999,1.2999989999999997,10005.791376000032
2014-11-12,A,Long Entry,41.450001,0.0,10005.791376000032
2014-11-13,A,Long Exit,41.450001,0.0,10005.791376000032
2014-11-14,MSFT,Long Entry,49.580002,0.0,10005.791376000032
2014-11-19,MSFT,Long Exit,48.220001,-1.360000999999997,10004.431375000033
2014-11-20,A,Short Entry,41.259998,0.0,10004.431375000033
2014-11-24,A,Short Exit,42.25,-0.9900019999999969,10003.441373000032
2014-11-25,MSFT,Short Entry,47.470001,0.0,10003.441373000032
2014-11-26,MSFT,Short Exit,47.75,-0.27999899999999656,10003.161374000032
2014-11-27,MSFT,Short Entry,47.75,0.0,10003.161374000032
2014-12-02,MSFT,Short Exit,48.459999,-0.7099990000000034,10002.451375000031
2014-12-03,A,Long Entry,42.23,0.0,10002.451375000031
2014-12-05,A,Long Exit,42.299999,0.06999900000000281,10002.52137400003
2014-12-06,MSFT,Long Entry,48.419998,0.0,10002.52137400003
2014-12-08,MSFT,Long Exit,47.700001,-0.7199969999999993,10001.80137700003
2014-12-09,A,Short Entry,41.400002,0.0,10001.80137700003
2014-12-23,A,Short Exit,41.369999,0.030003000000000668,10001.83138000003
2014-12-24,MSFT,Long Entry,48.139999,0.0,10001.83138000003
2014-12-26,MSFT,Long Exit,47.880001,-0.25999800000000306,10001.571382000031
2014-12-27,A,Long Entry,41.380001,0.0,10001.571382000031
2015-01-01,A,Long Exit,40.939999,-0.4400019999999998,10001.131380000032
2015-01-02,MSFT,Short Entry,46.759998,0.0,10001.131380000032
2015-01-05,MSFT,Short Exit,46.330002,0.4299960000000027,10001.561376000032
2015-01-06,MSFT,Short Entry,45.650002,0.0,10001.561376000032
2015-01-09,MSFT,Short Exit,47.189999,-1.5399969999999996,10000.021379000033
2015-01-10,A,Short Entry,40.59,0.0,10000.021379000033
2015-01-27,A,Short Exit,38.75,1.8400000000000034,10001.861379000033
2015-01-28,MSFT,Short Entry,41.189999,0.0,10001.861379000033
2015-02-10,MSFT,Short Exit,42.599998,-1.4099989999999991,10000.451380000033
2015-02-11,A,Long Entry,39.330002,0.0,10000.451380000033
2015-02-13,A,Long Exit,40.150002,0.8200000000000003,10001.271380000033
2015-02-14,MSFT,Long Entry,43.869999,0.0,10001.271380000033
2015-02-18,MSFT,Long Exit,43.529999,-0.3400000000000034,10000.931380000033
2015-02-19,A,Long Entry,41.150002,0.0,10000.931380000033
2015-03-04,A,Long Exit,42.0,0.8499979999999994,10001.781378000032
2015-03-05,A,Long Entry,42.220001,0.0,10001.781378000032
2015-03-06,A,Long Exit,41.529999,-0.6900020000000069,10001.091376000033
2015-03-07,MSFT,Short Entry,42.360001,0.0,10001.091376000033
2015-03-20,MSFT,Short Exit,42.880001,-0.5200000000000031,10000.571376000033
2015-03-21,A,Long Entry,42.209999,0.0,10000.571376000033
2015-03-24,A,Long Exit,41.09,-1.119999,9999.451377000032
2015-03-25,MSFT,Short Entry,41.459999,0.0,9999.451377000032
2015-03-26,MSFT,Short Exit,41.209999,0.25,9999.701377000032
2015-03-27,MSFT,Short Entry,40.970001,0.0,9999.701377000032
2015-04-08,MSFT,Short Exit,41.419998,-0.4499969999999962,9999.251380000032
2015-04-09,A,Long Entry,42.490002,0.0,9999.251380000032
2015-04-16,A,Long Exit,43.130001,0.6399990000000031,9999.891379000033
2015-04-17,MSFT,Long Entry,41.619999,0.0,9999.891379000033
2015-05-14,MSFT,Long Exit,48.720001,7.1000020000000035,10006.991381000033
2015-05-15,MSFT,Short Entry,48.299999,0.0,10006.991381000033
2015-05-18,MSFT,Short Exit,48.009998,0.2900009999999966,10007.281382000032
2015-05-19,A,Long Entry,42.369999,0.0,10007.281382000032
2015-05-20,A,Long Exit,42.610001,0.24000199999999694,10007.521384000032
2015-05-21,MSFT,Long Entry,47.419998,0.0,10007.521384000032
2015-05-27,MSFT,Long Exit,47.610001,0.19000299999999726,10007.711387000032
2015-05-28,MSFT,Short Entry,47.450001,0.0,10007.711387000032
2015-06-01,MSFT,Short Exit,47.23,0.22000100000000344,10007.931388000032
2015-06-02,A,Short Entry,41.110001,0.0,10007.931388000032
2015-06-15,A,Short Exit,39.52,1.5900009999999938,10009.521389000032
2015-06-16,A,Short Entry,39.790001,0.0,10009.521389000032
2015-06-22,A,Short Exit,39.810001,-0.020000000000003126,10009.501389000032
2015-06-23,A,Short Entry,39.599998,0.0,10009.501389000032
2015-06-24,A,Short Exit,40.189999,-0.5900010000000009,10008.911388000031
2015-06-25,MSFT,Short Entry,45.650002,0.0,10008.911388000031
2015-07-08,MSFT,Short Exit,44.240002,1.4100000000000037,10010.321388000031
2015-07-09,MSFT,Short Entry,44.52,0.0,10010.321388000031
2015-07-13,MSFT,Short Exit,45.540001,-1.0200009999999935,10009.30138700003
2015-07-14,A,Long Entry,40.490002,0.0,10009.30138700003
2015-07-15,A,Long Exit,40.130001,-0.3600009999999969,10008.941386000031
2015-07-16,MSFT,Long Entry,46.66,0.0,10008.941386000031
2015-07-22,MSFT,Long Exit,45.540001,-1.119999,10007.82138700003
2015-07-23,MSFT,Long Entry,46.110001,0.0,10007.82138700003
2015-07-27,MSFT,Long Exit,45.349998,-0.7600029999999975,10007.061384000031
2015-07-28,MSFT,Short Entry,45.34,0.0,10007.061384000031
2015-07-30,MSFT,Short Exit,46.880001,-1.5400009999999966,10005.521383000032
2015-07-31,A,Long Entry,40.950001,0.0,10005.521383000032
2015-08-05,A,Long Exit,40.720001,-0.22999999999999687,10005.291383000033
2015-08-06,MSFT,Long Entry,46.619999,0.0,10005.291383000033
2015-08-12,MSFT,Long Exit,46.740002,0.12000299999999697,10005.411386000033
2015-08-13,A,Short Entry,38.560001,0.0,10005.411386000033
2015-08-25,A,Short Exit,34.360001,4.200000000000003,10009.611386000033
2015-08-26,MSFT,Short Entry,42.709999,0.0,10009.611386000033
2015-09-04,MSFT,Short Exit,42.610001,0.09999800000000647,10009.711384000033
2015-09-05,A,Short Entry,35.060001,0.0,10009.711384000033
2015-09-07,A,Short Exit,35.060001,0.0,10009.711384000033
2015-09-08,MSFT,Long Entry,43.889999,0.0,10009.711384000033
2015-09-10,MSFT,Long Exit,43.290001,-0.5999980000000065,10009.111386000033
2015-09-11,A,Short Entry,35.959999,0.0,10009.111386000033
2015-09-15,A,Short Exit,36.150002,-0.19000299999999726,10008.921383000034
2015-09-16,A,Long Entry,36.52,0.0,10008.921383000034
2015-09-17,A,Long Exit,36.400002,-0.11999800000000249,10008.801385000033
2015-09-18,MSFT,Long Entry,43.48,0.0,10008.801385000033
2015-09-22,MSFT,Long Exit,43.900002,0.42000200000000376,10009.221387000034
2015-09-23,MSFT,Long Entry,43.869999,0.0,10009.221387000034
2015-09-24,MSFT,Long Exit,43.91,0.04000099999999662,10009.261388000034
2015-09-25,A,Short Entry,34.450001,0.0,10009.261388000034
2015-10-02,A,Short Exit,34.669998,-0.21999699999999933,10009.041391000033
2015-10-03,MSFT,Long Entry,45.57,0.0,10009.041391000033
2015-10-20,MSFT,Long Exit,47.77,2.200000000000003,10011.241391000034
2015-10-21,MSFT,Long Entry,47.200001,0.0,10011.241391000034
2015-11-09,MSFT,Long Exit,54.16,6.959998999999996,10018.201390000035
2015-11-10,A,Long Entry,37.98,0.0,10018.201390000035
2015-11-11,A,Long Exit,37.66,-0.3200000000000003,10017.881390000035
2015-11-12,A,Short Entry,37.490002,0.0,10017.881390000035
2015-11-17,A,Short Exit,38.380001,-0.8899990000000031,10016.991391000034
2015-11-18,A,Long Entry,39.34,0.0,10016.991391000034
2015-11-19,A,Long Exit,38.5,-0.8400000000000034,10016.151391000034
2015-11-20,A,Long Entry,39.279999,0.0,10016.151391000034
