le, lx, se, sx, bw, bsdd, bsdu, total_profit
5, 2, 5, 2, 17, 1.50, 1.00, 9995.20
5, 2, 5, 2, 17, 1.50, 1.50, 9995.20
5, 2, 5, 2, 18, 1.00, 1.00, 9995.20
5, 2, 5, 2, 18, 1.00, 1.50, 9995.20
5, 2, 5, 2, 18, 1.50, 1.00, 9995.20
5, 2, 5, 2, 18, 1.50, 1.50, 9995.20
5, 2, 5, 2, 19, 1.00, 1.00, 9995.20
5, 2, 5, 2, 19, 1.00, 1.50, 9995.20
5, 2, 5, 2, 19, 1.50, 1.00, 9995.20
5, 2, 5, 2, 19, 1.50, 1.50, 9995.20
5, 2, 5, 2, 20, 1.00, 1.00, 9995.20
5, 2, 5, 2, 20, 1.00, 1.50, 9995.20
5, 2, 5, 2, 20, 1.50, 1.00, 9995.20
5, 2, 5, 2, 20, 1.50, 1.50, 9995.20
5, 2, 5, 2, 21, 1.00, 1.00, 9995.20
5, 2, 5, 2, 21, 1.00, 1.50, 9995.20
5, 2, 5, 2, 21, 1.50, 1.00, 9995.20
5, 2, 5, 2, 21, 1.50, 1.50, 9995.20
5, 2, 5, 2, 22, 1.00, 1.00, 9995.20
5, 2, 5, 2, 22, 1.00, 1.50, 9995.20
5, 2, 5, 2, 22, 1.50, 1.00, 9995.20
5, 2, 5, 2, 22, 1.50, 1.50, 9995.20
5, 2, 5, 2, 23, 1.00, 1.00, 9995.20
5, 2, 5, 2, 23, 1.00, 1.50, 9995.20
5, 2, 5, 2, 23, 1.50, 1.00, 9995.20
5, 2, 5, 2, 23, 1.50, 1.50, 9995.20
5, 2, 5, 2, 24, 1.00, 1.00, 9995.20
5, 2, 5, 2, 24, 1.00, 1.50, 9995.20
5, 2, 5, 2, 24, 1.50, 1.00, 9995.20
5, 2, 5, 2, 24, 1.50, 1.50, 9995.20
5, 2, 5, 2, 25, 1.00, 1.00, 9995.20
5, 2, 5, 2, 25, 1.00, 1.50, 9995.20
5, 2, 5, 2, 25, 1.50, 1.00, 9995.20
5, 2, 5, 2, 25, 1.50, 1.50, 9995.20
